symbol,current,amount,pcf
SZ301132,31.0,421938218.46,满坤科技
SZ002005,1.02,16970847.0,ST德豪
SH688041,72.0,1041696174.0,海光信息
SH900922,0.36,46731.0,三毛B股
SH600119,6.22,92004766.0,长江投资
SH600079,17.59,273994653.0,人福医药
SH600520,14.99,194774681.0,文一科技
SH603037,13.49,206514966.0,凯众股份
SH601398,6.2,2640918177.0,工商银行
SZ300846,9.83,209473173.76,首都在线
SZ301195,29.81,116921762.78,北路智控
SZ002047,1.58,41571468.29,宝鹰股份
SH601083,9.44,70630103.0,锦江航运
SH600909,4.22,168670499.0,华安证券
SZ300180,3.7,141640983.0,华峰超纤
SZ000999,41.9,336405099.34,华润三九
SZ002371,334.85,2074185105.77,北方华创
SZ000529,5.86,30821732.2,广弘控股
SH601188,3.21,99037270.0,龙江交通
SH600968,4.3,157146039.0,海油发展
SZ300969,79.2,294107329.32,恒帅股份
SH601611,8.14,197466975.0,中国核建
SH688333,50.27,188463505.0,铂力特
SZ300462,10.4,307377732.15,华铭智能
SZ002299,12.63,124383061.0,圣农发展
SH688311,17.74,68250097.0,盟升电子
SH603283,73.73,445947585.0,赛腾股份
SH601899,18.82,2392322767.0,紫金矿业
SH600900,30.43,2382355824.0,长江电力
SH601000,5.01,188399791.0,唐山港
SZ300960,15.13,37432892.27,通业科技
SH688099,69.68,366202174.0,晶晨股份
SH600938,33.86,1255275412.0,中国海油
SZ300781,51.66,648081447.82,因赛集团
SH603103,13.66,80964016.0,横店影视
SH600497,5.71,853820521.0,驰宏锌锗
SZ000933,20.63,436363138.0,神火股份
SH601229,7.47,293463504.0,上海银行
SZ300376,2.33,122638428.07,ST易事特
SH601077,5.27,269861929.0,渝农商行
SH900945,0.175,115523.0,海控B股
SH688082,90.33,104685647.0,盛美上海
SH688012,143.44,704511897.0,中微公司
SZ002490,1.79,24480946.0,ST墨龙
SH603557,1.79,3915465.0,ST起步
SH600750,22.85,152995598.0,江中药业
SH601988,4.85,1058268744.0,中国银行
SZ000543,9.14,243236985.4,皖能电力
SH605001,4.91,38624109.0,威奥股份
SH688656,25.15,13429461.0,浩欧博
SH688630,57.26,141547176.0,芯碁微装
SH601600,8.05,1354018977.0,中国铝业
SH600566,32.33,266280738.0,济川药业
SH601601,28.14,592588032.0,中国太保
SH688279,100.16,61387893.0,峰岹科技
SZ001201,15.74,75066053.74,东瑞股份
SZ002159,13.26,64507549.82,三特索道
SZ001337,24.81,247218021.37,四川黄金
SH601169,5.72,364285001.0,北京银行
SH688768,22.9,15287198.0,容知日新
SZ000615,1.92,21829635.44,ST美谷
SH688535,70.3,136161892.0,华海诚科
SZ000795,5.78,113470276.92,英洛华
SZ002648,18.16,329528537.1,卫星化学
SZ300606,20.19,197804359.0,金太阳
SH603488,7.17,29669202.0,展鹏科技
SH600420,12.42,299348654.0,国药现代
SH600660,49.26,497256348.0,福耀玻璃
SH603363,3.96,69099625.0,*ST傲农
SZ300061,3.95,107310474.0,旗天科技
SH603042,10.64,175025093.0,华脉科技
SZ301021,16.01,138769303.91,英诺激光
SZ301078,5.41,156343612.19,孩子王
SH600529,25.19,188862662.0,山东药玻
SZ300471,8.17,46121086.16,厚普股份
SZ000728,6.13,172298911.74,国元证券
SH900938,0.136,15104.0,海科B
SH601921,7.53,59693072.0,浙版传媒
SH601827,8.99,63259166.0,三峰环境
SZ000957,11.03,905632259.38,中通客车
SZ002423,7.6,156218176.74,中粮资本
SZ300294,35.5,262432443.16,博雅生物
SZ300375,4.19,195861536.66,鹏翎股份
SZ000912,3.53,28049845.12,泸天化
SZ000737,10.59,1190290594.7,北方铜业
SH600877,10.54,135165382.0,电科芯片
SH688252,15.62,187782191.0,天德钰
SH603337,29.72,152228929.0,杰克股份
SH601985,11.38,1277283743.0,中国核电
SZ001225,27.36,7988462.75,和泰机电
SZ000726,5.79,45654063.0,鲁泰A
SH600012,13.77,68888291.0,皖通高速
SH603528,6.52,183789048.0,多伦科技
SZ002591,3.64,82238558.75,恒大高新
SH600642,8.75,236727226.0,申能股份
SZ200706,1.46,263015.0,瓦轴B
SH601998,6.57,227765838.0,中信银行
SZ002128,21.09,307137850.0,电投能源
SH600011,8.82,553764401.0,华能国际
SH600033,3.71,105944047.0,福建高速
SZ000659,1.48,19286337.0,珠海中富
SH601857,10.47,1594666896.0,中国石油
SH603866,5.22,58905709.0,桃李面包
SH600757,8.19,106426462.0,长江传媒
SZ000932,4.52,157515603.82,华菱钢铁
SH600355,3.03,51717948.0,精伦电子
SZ300075,15.18,218521925.53,数字政通
SZ000719,9.88,85916087.86,中原传媒
SZ300449,4.57,54754768.04,汉邦高科
SZ301357,28.3,80398487.4,北方长龙
SH600612,55.47,119624612.0,老凤祥
SZ300043,2.3,77893907.8,星辉娱乐
SH600326,4.63,178221727.0,西藏天路
SH603279,19.35,66197434.0,景津装备
SH603180,18.54,20476617.0,金牌家居
SZ301326,34.38,161131069.97,捷邦科技
SZ002177,3.14,77278900.0,御银股份
SZ002160,3.14,190147479.19,常铝股份
SZ002746,5.57,24908418.81,仙坛股份
SZ300845,10.38,64305153.02,捷安高科
SZ301116,9.57,35405205.0,益客食品
SZ301517,49.7,160842712.43,陕西华达
SH603721,20.82,170653204.0,中广天择
SZ000422,12.87,323192680.75,湖北宜化
SZ000625,15.34,4683799752.75,长安汽车
SH601577,8.11,142582065.0,长沙银行
SH600486,55.22,96638268.0,扬农化工
SZ002533,9.88,110420511.42,金杯电工
SZ002971,18.32,24998169.9,和远气体
SH688568,30.72,116453597.0,中科星图
SZ000798,5.82,41680657.96,中水渔业
SH605358,24.26,339160168.0,立昂微
SZ002692,3.35,38887217.78,远程股份
SH600837,8.37,204429436.0,海通证券
SZ300916,27.58,195527006.35,朗特智能
SH688219,7.53,30563640.0,会通股份
SH600941,109.2,893120696.0,中国移动
SZ002429,5.04,169094015.56,兆驰股份
SH600282,5.05,149895682.0,南钢股份
SZ000638,3.37,33225445.0,万方发展
SH603580,19.58,353728213.0,艾艾精工
SZ300661,78.3,252947252.86,圣邦股份
SZ200429,6.86,5890392.77,粤高速B
SZ300778,10.42,111394076.79,新城市
SH600027,6.13,604505571.0,华电国际
SH900914,0.438,642174.0,锦在线B
SH600387,2.63,10286931.0,*ST海越
SH600096,21.02,388878640.0,云天化
SZ000788,5.34,67073816.13,北大医药
SZ002142,22.18,601968940.3,宁波银行
SZ002729,9.8,195192113.91,好利科技
SH688653,13.32,71932167.0,康希通信
SZ002120,7.17,205062380.87,韵达股份
SH600452,9.0,92370971.0,涪陵电力
SH688662,23.4,27497466.0,富信科技
SZ301289,41.17,50532762.04,国缆检测
SH600057,6.36,57646970.0,厦门象屿
SH900924,0.273,212905.0,上工B股
SZ300270,6.4,105174221.25,中威电子
SZ300598,29.5,192109882.23,诚迈科技
SH600753,4.65,32612029.0,庚星股份
SH600073,5.57,41738958.0,光明肉业
SH601816,5.56,597814639.0,京沪高铁
SZ001324,15.8,19454380.34,长青科技
SZ000600,5.58,166221236.2,建投能源
SZ000708,13.12,90065034.78,中信特钢
SZ002628,1.87,30412571.86,成都路桥
SH601328,7.51,802022089.0,交通银行
SZ002233,7.5,62038418.18,塔牌集团
SH688212,43.51,60416962.0,澳华内镜
SZ002807,3.82,99264433.6,江阴银行
SZ002318,22.87,171114374.46,久立特材
SH600039,7.6,150740329.0,四川路桥
SZ001270,30.38,141738130.62,铖昌科技
SZ300667,13.45,122750566.0,必创科技
SZ002078,14.37,165183292.72,太阳纸业
SZ000571,2.88,10620006.08,新大洲A
SH603529,27.88,116518235.0,爱玛科技
SH600066,23.96,702653907.0,宇通客车
SH601677,13.52,388477563.0,明泰铝业
SZ002913,27.9,228753642.65,奥士康
SZ002353,34.12,229838727.8,杰瑞股份
SH600297,0.97,915975387.0,广汇汽车
SZ301039,8.73,111253544.0,中集车辆
SZ000568,138.3,1111495989.67,泸州老窖
SZ002980,22.42,51428205.0,华盛昌
SZ300417,8.78,61924812.2,南华仪器
SH600795,5.91,758590496.0,国电电力
SZ001366,10.75,35952627.8,播恩集团
SZ002157,2.94,128363189.65,正邦科技
SZ001360,12.79,29440764.42,南矿集团
SH900929,0.879,57534.0,锦旅B股
SZ002548,3.95,39804247.15,金新农
SH600435,8.01,125605675.0,北方导航
SZ002510,4.0,115410436.58,天汽模
SH688008,64.3,1687485400.0,澜起科技
SZ300693,21.31,391537788.22,盛弘股份
SZ002916,127.4,642789387.62,深南电路
SH600377,13.08,113826688.0,宁沪高速
SH601009,10.16,219879458.0,南京银行
SH600886,18.45,399391348.0,国投电力
SH605368,13.46,28873356.0,蓝天燃气
SZ002356,3.11,23196162.0,赫美集团
SH601168,18.84,569865932.0,西部矿业
SH601989,5.24,776410314.0,中国重工
SH601187,5.33,64202430.0,厦门银行
SH600348,8.49,420068970.0,华阳股份
SH601319,5.37,310060258.0,中国人保
SZ000423,56.21,559600059.63,东阿阿胶
SH600299,10.8,229016942.0,安迪苏
SZ000552,3.27,136896919.0,甘肃能化
SZ002039,17.39,58843981.8,黔源电力
SZ300442,23.0,228354589.22,润泽科技
SZ300251,7.69,216385426.28,光线传媒
SH600436,210.51,309948395.0,片仔癀
SH600838,5.55,30162942.0,上海九百
SZ000848,7.79,86360086.88,承德露露
SH601698,14.54,155874465.0,中国卫通
SZ002198,6.69,77272224.31,嘉应制药
SZ000598,7.88,134152123.3,兴蓉环境
SH601595,19.15,237029779.0,上海电影
SZ002920,107.51,1923623858.27,德赛西威
SH600597,7.93,65789085.0,光明乳业
SZ002587,5.65,126207488.5,奥拓电子
SH600236,7.93,114944628.0,桂冠电力
SH603172,18.05,82527474.0,万丰股份
SZ301398,41.76,114998735.32,星源卓镁
SH601166,17.03,791436968.0,兴业银行
SH603225,15.04,123526925.0,新凤鸣
SH600250,8.1,344602926.0,南京商旅
SH601665,4.66,81906295.0,齐鲁银行
SH600873,10.53,137243345.0,梅花生物
SH601018,3.51,59800296.0,宁波港
SH600019,7.0,304626816.0,宝钢股份
SH603117,4.73,16076125.0,ST万林
SZ002269,1.18,124933173.67,美邦服饰
SZ001330,4.75,67065607.25,博纳影业
SZ000825,3.57,86363603.23,太钢不锈
SH600362,24.12,498585880.0,江西铜业
SH688097,21.6,82283387.0,博众精工
SZ002667,4.82,52850602.6,威领股份
SH603379,38.82,127383478.0,三美股份
SH600971,10.87,104439036.0,恒源煤电
SH600018,6.05,158252999.0,上港集团
SZ301505,28.12,85619994.75,苏州规划
SH600511,30.85,127723533.0,国药股份
SZ002685,2.45,37124405.0,华东重机
SH600438,17.51,378787291.0,通威股份
SH603717,6.24,17674573.0,天域生态
SH603678,23.79,62237400.0,火炬电子
SZ002762,5.02,18413639.0,金发拉比
SH600016,3.76,413947677.0,民生银行
SH601200,8.8,48648476.0,上海环境
SZ300127,15.04,66295184.85,银河磁体
SZ300962,14.07,30023929.86,中金辐照
SH603602,12.82,41758906.0,纵横通信
SZ200625,3.81,24003087.97,长安B
SZ002223,36.84,140094605.57,鱼跃医疗
SH600160,22.9,320780207.0,巨化股份
SH688255,19.12,24517405.0,凯尔达
SH603355,22.03,67759777.0,莱克电气
SH605336,11.64,19273575.0,帅丰电器
SH600231,1.3,16304801.0,凌钢股份
SH600332,29.57,183989079.0,白云山
SH600997,6.49,40197609.0,开滦股份
SZ002636,6.43,117333844.89,金安国纪
SH600976,47.2,83211690.0,健民集团
SH600919,7.88,798879283.0,江苏银行
SH600507,3.92,27812739.0,方大特钢
SH600015,6.56,192484695.0,华夏银行
SH688518,15.86,176045537.0,联赢激光
SZ300268,6.61,5805972.0,ST佳沃
SZ000895,23.85,108313144.62,双汇发展
SZ001872,21.27,101412375.17,招商港口
SZ002127,2.67,47631484.8,南极电商
SZ000751,2.69,54738744.06,锌业股份
SH688722,10.75,11495216.0,同益中
SZ002839,4.05,95454427.2,张家港行
SZ002958,2.68,91766148.0,青农商行
SH603609,6.74,28461441.0,禾丰股份
SH603607,12.23,46448796.0,京华激光
SH601669,5.48,496219527.0,中国电建
SH600395,5.54,53716103.0,盘江股份
SZ002043,9.71,114014585.58,兔宝宝
SZ300207,15.39,443644526.04,欣旺达
SZ002640,1.39,52833908.0,跨境通
SZ200726,4.22,248556.0,鲁泰B
SZ002294,28.1,85272494.72,信立泰
SH600061,5.63,66349094.0,国投资本
SH900932,0.426,911390.0,陆家B股
SH688268,49.68,64688887.0,华特气体
SH601916,2.85,262393386.0,浙商银行
SZ300722,18.65,83843597.5,新余国科
SH603029,14.37,29841660.0,天鹅股份
SH600259,25.89,46245997.0,广晟有色
SH600879,7.28,213839183.0,航天电子
SZ002210,1.45,46791327.3,飞马国际
SH600062,17.58,157028834.0,XD华润双
SZ002003,13.39,112669612.07,伟星股份
SZ300632,10.43,152605901.89,光莆股份
SZ301366,30.06,80974810.74,一博科技
SZ301360,43.39,59430721.86,荣旗科技
SZ000688,10.49,134614845.57,国城矿业
SH600977,10.5,100421240.0,中国电影
SZ000983,8.96,289164513.87,山西焦煤
SZ000017,5.97,74877846.0,深中华A
SH601766,7.67,551046586.0,中国中车
SH603025,13.68,86702179.0,大豪科技
SH603703,9.21,21078632.0,盛洋科技
SH600256,6.13,310059226.0,广汇能源
SH688720,41.54,139754451.0,艾森股份
SZ300627,30.98,332469314.2,华测导航
SH600085,37.33,296080599.0,同仁堂
SH600083,1.55,11899301.0,*ST博信
SH688582,29.59,88558264.0,芯动联科
SZ000528,10.91,399517024.88,柳工
SH688188,164.43,127948696.0,柏楚电子
SZ002808,1.56,6389175.44,ST恒久
SZ300698,36.29,109781749.6,万马科技
SH600050,4.81,816603461.0,中国联通
SH600801,14.47,81701264.0,华新水泥
SZ002032,48.9,59823518.02,苏泊尔
SZ300337,8.16,439624944.7,银邦股份
SH900941,0.323,133362.0,东信B股
SZ300027,1.62,35888710.52,华谊兄弟
SH688981,48.94,984327142.0,中芯国际
SZ300455,11.45,174749756.76,航天智装
SH601818,3.32,382124091.0,光大银行
SH600123,8.4,118155862.0,兰花科创
SZ002029,5.01,33456290.99,七匹狼
SZ002639,5.07,61326150.91,雪人股份
SZ002948,3.38,79331661.4,青岛银行
SH601006,6.79,376198043.0,大秦铁路
SH600269,5.13,81434756.0,赣粤高速
SZ001286,11.94,226433898.19,陕西能源
SH601607,19.21,154554733.0,上海医药
SZ002185,8.72,513873111.49,华天科技
SZ000977,37.9,1471874476.85,浪潮信息
SH900903,0.172,856938.0,大众B股
SH688426,15.92,11405618.0,康为世纪
SH688766,93.13,121147905.0,普冉股份
SZ300581,7.15,40655091.68,晨曦航空
SH603007,5.42,12563939.0,ST花王
SH688596,32.1,111988676.0,正帆科技
SH600777,1.84,62633775.0,ST新潮
SH600023,7.32,340550967.0,浙能电力
SH900928,0.548,51148.0,临港B股
SH603689,9.16,46966254.0,皖天然气
SH600030,18.46,986784181.0,中信证券
SZ002379,5.58,46383121.0,宏创控股
SH688419,29.57,36589453.0,耐科装备
SH900940,0.193,7074.0,大名城B
SZ000883,5.75,120462273.24,湖北能源
SH688347,36.55,220315140.0,华虹公司
SZ300938,20.3,25440026.23,信测标准
SH600390,4.06,87586383.0,五矿资本
SH603151,10.12,15693873.0,邦基科技
SH900947,0.2,105739.0,振华B股
SZ300487,41.25,74369722.5,蓝晓科技
SZ002237,12.25,178670128.46,恒邦股份
SZ000800,8.19,105320458.46,一汽解放
SH600171,18.65,1713824831.0,上海贝岭
SH601728,6.29,611167388.0,中国电信
SH600582,6.22,117478270.0,天地科技
SH688037,90.2,231154263.0,芯源微
SZ000969,8.43,100799189.39,安泰科技
SZ000887,12.83,157123492.56,中鼎股份
SH603899,30.39,81279590.0,晨光股份
SZ002545,6.5,40693389.02,东方铁塔
SH600820,6.5,98718254.0,隧道股份
SH601236,6.72,145234341.0,红塔证券
SH600000,8.88,409364220.0,浦发银行
SH600563,76.24,97658624.0,法拉电子
SH605208,6.66,65905341.0,永茂泰
SZ301502,35.56,22160816.82,华阳智能
SH601808,15.99,72793976.0,中海油服
SH600863,4.55,281963542.0,内蒙华电
SZ002973,9.09,16826776.0,侨银股份
SZ002156,23.5,2130207786.53,通富微电
SH688633,20.99,12367901.0,星球石墨
SZ000048,14.14,58224676.98,京基智农
SH600295,9.45,47873528.0,鄂尔多斯
SH600116,7.23,70499137.0,三峡水利
SZ000752,7.2,14440318.61,*ST西发
SH601069,12.09,176789344.0,西部黄金
SZ000408,24.75,186753449.52,藏格矿业
SZ002069,2.44,18483209.0,獐子岛
SH688197,39.17,17559995.0,首药控股-U
SH600021,9.77,191241081.0,上海电力
SZ002239,2.44,102903125.0,奥特佳
SZ001282,19.46,42352532.84,三联锻造
SH600117,2.44,15615613.0,ST西钢
SZ000938,21.99,528307026.41,紫光股份
SZ000685,7.3,27653460.76,中山公用
SZ000582,7.48,54310751.33,北部湾港
SZ300599,4.99,8777525.0,雄塑科技
SZ002561,7.5,95018347.61,徐家汇
SH603995,19.85,114827146.0,甬金股份
SZ002880,27.92,10771184.0,卫光生物
SZ001288,27.6,32460203.04,运机集团
SH600585,24.86,256262479.0,海螺水泥
SH605567,7.58,17024179.0,春雪食品
SZ300373,41.67,394892593.84,扬杰科技
SH601963,7.82,69966731.0,重庆银行
SH603856,10.17,6857096.0,东宏股份
SH600741,15.4,183605117.0,华域汽车
SH601860,2.56,64905941.0,紫金银行
SH601399,2.6,67723316.0,国机重装
SH600901,5.22,124595791.0,江苏金租
SH600908,5.25,73660589.0,无锡银行
SZ001226,23.83,67290100.0,拓山重工
SH600655,5.35,45121790.0,豫园股份
SZ000923,16.42,165598452.2,河钢资源
SH601997,5.37,124459360.0,贵阳银行
SH900916,0.268,97376.0,凤凰B股
SH603565,8.1,73148329.0,中谷物流
SH603919,18.81,42695556.0,金徽酒
SZ000159,5.43,26722581.0,国际实业
SH603378,5.59,40811676.0,亚士创能
SH601800,8.34,179499695.0,中国交建
SH600489,17.18,903986467.0,中金黄金
SH600461,11.49,74148827.0,洪城环境
SH600008,2.86,154763601.0,首创环保
SZ002080,11.4,117592205.0,中材科技
SH600323,22.63,134843691.0,瀚蓝环境
SZ000581,17.35,118278463.35,威孚高科
SH600961,8.84,171171721.0,株冶集团
SZ300671,29.85,737705712.63,富满微
SZ002001,20.48,403196366.92,新和成
SH601121,5.99,19112497.0,宝地矿业
SZ301216,11.73,24073816.71,万凯新材
SH600989,17.51,223346408.0,宝丰能源
SH603393,38.32,112554892.0,新天然气
SZ300418,29.61,586357995.78,昆仑万维
SH600203,6.12,88619723.0,福日电子
SH688390,61.2,309536349.0,固德威
SH600573,9.23,41767085.0,惠泉啤酒
SZ002825,6.09,32964753.79,纳尔股份
SZ000937,6.06,154606590.9,冀中能源
SH600338,9.46,166626478.0,西藏珠峰
SZ002603,15.67,153898209.97,以岭药业
SH600121,3.1,22974214.0,郑州煤电
SH600515,3.24,69795582.0,海南机场
SH600926,13.05,234739108.0,杭州银行
SZ300727,22.91,61176556.12,润禾材料
SH603386,12.99,662128544.0,骏亚科技
SH600418,19.15,2445855656.0,江淮汽车
SH600120,3.34,25202852.0,浙江东方
SH601211,13.5,162015766.0,国泰君安
SZ301148,16.96,27884333.0,嘉戎技术
SZ002716,3.33,172763121.7,湖南白银
SH600782,3.36,60091081.0,新钢股份
SZ000778,3.47,51672366.71,新兴铸管
SH600328,7.0,36395662.0,中盐化工
SZ300177,6.92,827637605.5,中海达
SH688173,10.53,112875061.0,希荻微
SZ301178,21.53,91005401.0,天亿马
SH603198,57.31,123940262.0,迎驾贡酒
SZ002197,3.59,54449313.66,ST证通
SZ003031,43.03,62411364.43,中瓷电子
SH900948,1.845,2686594.0,伊泰B股
SH600415,7.56,141202679.0,小商品城
SZ002096,11.23,44115437.0,易普力
SH603600,11.12,27604534.0,永艺股份
SH600158,7.54,89220258.0,中体产业
SZ002694,3.67,10448634.0,顾地科技
SH603699,18.42,131705201.0,纽威股份
SZ300618,27.05,121766722.23,寒锐钴业
SH603061,60.65,29011083.0,金海通
SZ000557,3.98,32723323.0,西部创业
SH603898,8.04,15909517.0,好莱客
SZ300067,3.95,105336836.2,安诺其
SZ001213,3.97,45245500.45,中铁特货
SZ300315,4.07,194020110.0,掌趣科技
SZ000099,15.9,532813106.62,中信海直
SZ002245,8.0,115567433.0,蔚蓝锂芯
SH600258,12.77,134872955.0,首旅酒店
SH688349,24.79,36373595.0,三一重能
SZ002028,63.7,758537832.64,思源电气
SH600685,28.92,355844553.0,中船防务
SZ002785,26.18,81785680.0,万里石
SH601101,8.56,93666457.0,昊华能源
SH600679,8.81,23807526.0,上海凤凰
SZ000166,4.29,137873917.42,申万宏源
SH603005,21.57,971336919.0,晶方科技
SH603260,46.33,44081983.0,合盛硅业
SZ000559,4.57,59073716.96,万向钱潮
SH600717,4.48,62615158.0,天津港
SH603132,14.3,68444203.0,金徽股份
SH688234,47.99,261756497.0,天岳先进
SH603848,14.08,22901026.0,好太太
SH600104,14.23,230821088.0,上汽集团
SH600848,9.39,48990391.0,上海临港
SZ300408,30.34,272600279.05,三环集团
SZ300857,74.32,626924943.71,协创数据
SH688631,56.15,127081042.0,莱斯信息
SH600118,20.21,126410925.0,中国卫星
SH688180,31.99,108830331.0,君实生物-U
SZ000792,16.11,225263604.9,盐湖股份
SH601339,5.31,11692116.0,百隆东方
SZ300910,41.89,35519763.95,瑞丰新材
SH603893,67.76,476193035.0,瑞芯微
SH603069,16.1,83989302.0,海汽集团
SZ000001,10.33,896975833.16,平安银行
SZ002357,5.66,169261137.78,富临运业
SH688262,16.42,123397232.0,国芯科技
SH600366,5.49,47618436.0,宁波韵升
SZ000831,23.94,267813579.69,中国稀土
SH603375,34.63,39431374.0,盛景微
SH600127,5.97,23283819.0,金健米业
SZ300109,11.7,62153168.7,新开源
SZ000776,11.84,132553662.92,广发证券
SZ002475,40.99,1942358326.09,立讯精密
SH601336,31.09,210750413.0,新华保险
SH688009,6.2,146969900.0,中国通号
SZ002389,12.77,125339639.36,航天彩虹
SZ002430,19.0,111205167.93,杭氧股份
SH600746,6.39,24021187.0,江苏索普
SZ002428,12.58,791269043.67,云南锗业
SZ301261,40.44,99866338.13,恒工精密
SZ300364,19.94,792747128.09,中文在线
SH600834,6.88,32536365.0,申通地铁
SZ301251,32.99,149098271.22,威尔高
SH600673,6.86,70035342.0,东阳光
SZ300101,13.44,136646733.0,振芯科技
SH688213,53.96,188730258.0,思特威-W
SH600999,14.2,117594626.0,招商证券
SZ002736,8.01,96814102.88,国信证券
SH601838,14.92,229205877.0,成都银行
SZ003018,7.42,17496488.0,金富科技
SH688543,39.05,25473082.0,国科军工
SH605299,7.97,20205487.0,舒华体育
SH601186,8.32,196984480.0,中国铁建
SH900925,0.839,301192.0,机电B股
SZ001289,17.26,53124081.72,龙源电力
SZ300517,8.3,13159106.04,海波重科
SH900911,0.821,229352.0,金桥B股
SZ002532,8.4,310475739.74,天山铝业
SH600916,9.39,140092481.0,中国黄金
SZ002674,9.18,14410443.0,兴业科技
SZ301355,9.76,19777261.24,南王科技
SH601136,20.21,334720815.0,首创证券
SH600894,10.18,48367554.0,广日股份
SH688592,39.8,53482091.0,司南导航
SZ002945,9.84,37240736.0,华林证券
SZ001298,19.98,172313790.04,好上好
SH603156,21.39,41008909.0,养元饮品
SZ002262,22.32,84040217.49,恩华药业
SH600508,13.0,50763818.0,上海能源
SH605198,24.15,27330809.0,安德利
SH603668,12.04,32565628.0,天马科技
SZ300612,12.92,32484406.0,宣亚国际
SH688261,38.78,53407580.0,东微半导
SH601688,12.44,329002136.0,华泰证券
SZ000858,127.5,1532479885.12,五粮液
SZ002541,13.54,87281842.0,鸿路钢构
SH688691,54.2,100261755.0,灿芯股份
SH603179,44.31,96532562.0,新泉股份
SZ002130,15.51,1069273597.91,沃尔核材
SH600132,62.87,167628558.0,重庆啤酒
SH603556,42.79,140341298.0,海兴电力
SH603855,20.93,28892237.0,华荣股份
SZ000768,24.48,305236220.03,中航西飞
SZ301363,28.71,36629491.46,美好医疗
SZ301050,46.0,117273544.68,雷电微力
SH600459,13.68,77990471.0,贵研铂业
SZ000980,1.41,145041444.74,众泰汽车
SZ000657,8.99,106603659.88,中钨高新
SZ300133,5.77,434867032.7,华策影视
SZ200530,1.39,117855.0,冰山B
SZ002701,4.16,40781863.18,奥瑞金
SH600064,6.11,59141250.0,南京高科
SZ000012,5.19,60840199.99,南玻A
SH600022,1.24,38232486.0,山东钢铁
SZ002483,4.58,52667360.4,润邦股份
SH601868,2.13,178679876.0,中国能建
SH600663,8.78,50292233.0,陆家嘴
SH600789,7.08,353738521.0,鲁抗医药
SH603313,6.92,25783651.0,梦百合
SH601118,4.55,77765756.0,海南橡胶
SZ000672,6.47,29095676.09,上峰水泥
SZ002642,5.18,74713507.22,荣联科技
SZ300467,12.99,26031762.0,迅游科技
SZ300354,33.29,55102133.0,东华测试
SH601377,4.99,75266408.0,兴业证券
SH601228,3.05,52369290.0,广州港
SZ300945,9.09,91030755.31,曼卡龙
SH600035,4.37,67499562.0,楚天高速
SZ000971,0.55,0.0,*ST高升
SZ002621,0.37,0.0,*ST美吉
SZ002288,0.37,0.0,*ST超华
SZ300495,0.13,0.0,*ST美尚
SZ300262,0.68,0.0,*ST巴安
SZ300116,0.11,0.0,*ST保力
SH601598,5.18,84822432.0,中国外运
SZ000982,0.18,0.0,中银绒业
SZ002610,0.37,0.0,ST爱康
SZ000836,0.37,0.0,ST富通
SZ002341,0.61,0.0,ST新纶
SZ002280,0.37,0.0,ST联络
SZ002505,0.36,0.0,鹏都农牧
SH600369,3.63,58880288.0,西南证券
SZ000686,5.54,43036176.33,东北证券
SZ000617,5.37,101923040.4,中油资本
SH600958,7.58,104231303.0,东方证券
SH600898,1.06,1875795.0,*ST美讯
SH603399,6.57,70318076.0,吉翔股份
SH900912,0.7,68019.0,外高B股
SH603885,11.63,90641903.0,吉祥航空
SH601212,2.92,135224576.0,白银有色
SH900957,0.172,68850.0,凌云B股
SZ002445,1.69,24860925.0,中南文化
SH600351,5.75,41308402.0,亚宝药业
SH601686,5.17,7890935.0,友发集团
SH600368,3.64,29498860.0,五洲交通
SH600409,5.76,135444852.0,三友化工
SH600177,7.06,109474503.0,雅戈尔
SZ000820,2.15,12676490.66,神雾节能
SH600167,5.31,19350566.0,联美控股
SZ200539,2.1,966689.6,粤电力B
SZ002956,12.69,15198774.6,西麦食品
SZ002931,8.61,36040110.0,锋龙股份
SH601326,3.31,46949660.0,秦港股份
SZ200056,0.94,25060.0,皇庭B
SH601216,3.77,85225578.0,君正集团
SZ200505,2.05,92696.65,京粮B
SH600170,2.17,86696201.0,上海建工
SZ000630,3.65,489643317.93,铜陵有色
SH600959,2.66,48714189.0,江苏有线
SH688500,32.9,31868410.0,慧辰股份
SH600705,2.23,72383603.0,中航产融
SZ000498,5.13,25495064.1,山东路桥
SZ002926,6.4,38454927.73,华西证券
SZ002816,10.03,929259.0,*ST和科
SH900909,0.44,301905.0,华谊B股
SZ001227,2.33,56368039.23,兰州银行
SZ200570,1.86,83429.0,苏常柴B
SH600425,3.07,17208940.0,青松建化
SH688026,10.09,22960511.0,洁特生物
SH600808,2.02,43432606.0,马钢股份
SH600654,2.35,18691332.0,中安消
SZ300053,8.81,75921623.55,航宇微
SH600615,8.94,11515738.0,丰华股份
SH601003,2.67,15977043.0,柳钢股份
SZ002252,7.66,158329984.22,上海莱士
SZ002061,3.65,46770756.8,浙江交科
SZ000959,2.78,40036234.54,首钢股份
SZ000680,8.0,222319895.13,山推股份
SH605180,11.42,22043459.0,华生科技
SH603130,18.03,3922496.0,云中马
SH600125,5.96,53686467.0,铁龙物流
SH600867,7.71,129013257.0,通化东宝
SZ300197,1.39,85880349.04,节能铁汉
SZ200761,1.35,363088.0,本钢板B
SZ000839,2.53,53578673.15,中信国安
SH600331,6.26,175118192.0,宏达股份
